linha_id,data,componente,custo
L13,2025-07-01,custo_manutencao,24316.15
L13,2025-07-01,custo_pedagio,2005.08
L13,2025-07-01,custo_pneus,9478.56
L13,2025-07-01,custo_tripulacao,22431.6
L13,2025-08-01,custo_combustivel,74734.8
L13,2025-08-01,custo_fixo_rateado,38861.11
L13,2025-08-01,custo_manutencao,24316.15
L13,2025-08-01,custo_pedagio,2005.08
L13,2025-08-01,custo_pneus,9478.56
L13,2025-08-01,custo_tripulacao,22431.6
L13,2025-09-01,custo_combustivel,72324.0
L13,2025-09-01,custo_fixo_rateado,38861.11
L13,2025-09-01,custo_manutencao,23531.76
L13,2025-09-01,custo_pedagio,1940.4
L13,2025-09-01,custo_pneus,9172.8
L13,2025-09-01,custo_tripulacao,21708.0
L13,2025-10-01,custo_combustivel,74734.8
L13,2025-10-01,custo_fixo_rateado,38861.11
L13,2025-10-01,custo_manutencao,24316.15
L13,2025-10-01,custo_pedagio,2005.08
L13,2025-10-01,custo_pneus,9478.56
L13,2025-10-01,custo_tripulacao,22431.6
L13,2025-11-01,custo_combustivel,72324.0
L13,2025-11-01,custo_fixo_rateado,38861.11
L13,2025-11-01,custo_manutencao,23531.76
L13,2025-11-01,custo_pedagio,1940.4
L13,2025-11-01,custo_pneus,9172.8
L13,2025-11-01,custo_tripulacao,21708.0
L13,2025-12-01,custo_combustivel,74734.8
L13,2025-12-01,custo_fixo_rateado,38861.11
L13,2025-12-01,custo_manutencao,24316.15
L13,2025-12-01,custo_pedagio,2005.08
L13,2025-12-01,custo_pneus,9478.56
L13,2025-12-01,custo_tripulacao,22431.6
L13,2026-01-01,custo_combustivel,74734.8
L13,2026-01-01,custo_fixo_rateado,38861.11
L13,2026-01-01,custo_manutencao,24316.15
L13,2026-01-01,custo_pedagio,2005.08
L13,2026-01-01,custo_pneus,9478.56
L13,2026-01-01,custo_tripulacao,22431.6
L13,2026-02-01,custo_combustivel,67502.4
L13,2026-02-01,custo_fixo_rateado,38861.11
L13,2026-02-01,custo_manutencao,21962.98
L13,2026-02-01,custo_pedagio,1811.04
L13,2026-02-01,custo_pneus,8561.28
L13,2026-02-01,custo_tripulacao,20260.8
L13,2026-03-01,custo_combustivel,74734.8
L13,2026-03-01,custo_fixo_rateado,38861.11
L13,2026-03-01,custo_manutencao,24316.15
L13,2026-03-01,custo_pedagio,2005.08
L13,2026-03-01,custo_pneus,9478.56
L13,2026-03-01,custo_tripulacao,22431.6
L13,2026-04-01,custo_combustivel,72324.0
L13,2026-04-01,custo_fixo_rateado,38861.11
L13,2026-04-01,custo_manutencao,23531.76
L13,2026-04-01,custo_pedagio,1940.4
L13,2026-04-01,custo_pneus,9172.8
L13,2026-04-01,custo_tripulacao,21708.0
L13,2026-05-01,custo_combustivel,74734.8
L13,2026-05-01,custo_fixo_rateado,38861.11
L13,2026-05-01,custo_manutencao,24316.15
L13,2026-05-01,custo_pedagio,2005.08
L13,2026-05-01,custo_pneus,9478.56
L13,2026-05-01,custo_tripulacao,22431.6
L13,2026-06-01,custo_combustivel,72324.0
L13,2026-06-01,custo_fixo_rateado,38861.11
L13,2026-06-01,custo_manutencao,23531.76
L13,2026-06-01,custo_pedagio,1940.4
L13,2026-06-01,custo_pneus,9172.8
L13,2026-06-01,custo_tripulacao,21708.0
L13,2026-07-01,custo_combustivel,74734.8
L13,2026-07-01,custo_fixo_rateado,38861.11
L13,2026-07-01,custo_manutencao,24316.15
L13,2026-07-01,custo_pedagio,2005.08
L13,2026-07-01,custo_pneus,9478.56
L13,2026-07-01,custo_tripulacao,22431.6
L13,2026-08-01,custo_combustivel,74734.8
L13,2026-08-01,custo_fixo_rateado,38861.11
L13,2026-08-01,custo_manutencao,24316.15
L13,2026-08-01,custo_pedagio,2005.08
L13,2026-08-01,custo_pneus,9478.56
L13,2026-08-01,custo_tripulacao,22431.6
L13,2026-09-01,custo_combustivel,72324.0
L13,2026-09-01,custo_fixo_rateado,38861.11
L13,2026-09-01,custo_manutencao,23531.76
L13,2026-09-01,custo_pedagio,1940.4
L13,2026-09-01,custo_pneus,9172.8
L13,2026-09-01,custo_tripulacao,21708.0
L14,2024-10-01,custo_combustivel,96226.25
L14,2024-10-01,custo_fixo_rateado,45866.68
L14,2024-10-01,custo_manutencao,27451.86
L14,2024-10-01,custo_pedagio,3872.52
L14,2024-10-01,custo_pneus,11187.28
L14,2024-10-01,custo_tripulacao,66547.08
L14,2024-11-01,custo_combustivel,93122.18
L14,2024-11-01,custo_fixo_rateado,45866.68
L14,2024-11-01,custo_manutencao,26566.32
L14,2024-11-01,custo_pedagio,3747.6
L14,2024-11-01,custo_pneus,10826.4
L14,2024-11-01,custo_tripulacao,64400.4
L14,2024-12-01,custo_combustivel,96226.25
L14,2024-12-01,custo_fixo_rateado,45866.68
L14,2024-12-01,custo_manutencao,27451.86
L14,2024-12-01,custo_pedagio,3872.52
L14,2024-12-01,custo_pneus,11187.28
L14,2024-12-01,custo_tripulacao,66547.08
L14,2025-01-01,custo_combustivel,96226.25
L14,2025-01-01,custo_fixo_rateado,45866.68
L14,2025-01-01,custo_manutencao,27451.86
L14,2025-01-01,custo_pedagio,3872.52
L14,2025-01-01,custo_pneus,11187.28
L14,2025-01-01,custo_tripulacao,66547.08
L14,2025-02-01,custo_combustivel,86914.04
L14,2025-02-01,custo_fixo_rateado,45866.68
L14,2025-02-01,custo_manutencao,24795.23
L14,2025-02-01,custo_pedagio,3497.76
L14,2025-02-01,custo_pneus,10104.64
L14,2025-02-01,custo_tripulacao,60107.04
L14,2025-03-01,custo_combustivel,96226.25
L14,2025-03-01,custo_fixo_rateado,45866.68
L14,2025-03-01,custo_manutencao,27451.86
L14,2025-03-01,custo_pedagio,3872.52
L14,2025-03-01,custo_pneus,11187.28
L14,2025-03-01,custo_tripulacao,66547.08
L14,2025-04-01,custo_combustivel,93122.18
L14,2025-04-01,custo_fixo_rateado,45866.68
L14,2025-04-01,custo_manutencao,26566.32
L14,2025-04-01,custo_pedagio,3747.6
L14,2025-04-01,custo_pneus,10826.4
L14,2025-04-01,custo_tripulacao,64400.4
L14,2025-05-01,custo_combustivel,96226.25
L14,2025-05-01,custo_fixo_rateado,45866.68
L14,2025-05-01,custo_manutencao,27451.86
L14,2025-05-01,custo_pedagio,3872.52
L14,2025-05-01,custo_pneus,11187.28
L14,2025-05-01,custo_tripulacao,66547.08
L14,2025-06-01,custo_combustivel,93122.18
L14,2025-06-01,custo_fixo_rateado,45866.68
L14,2025-06-01,custo_manutencao,26566.32
L14,2025-06-01,custo_pedagio,3747.6
L14,2025-06-01,custo_pneus,10826.4
L14,2025-06-01,custo_tripulacao,64400.4
L14,2025-07-01,custo_combustivel,96226.25
L14,2025-07-01,custo_fixo_rateado,45866.68
L14,2025-07-01,custo_manutencao,27451.86
L14,2025-07-01,custo_pedagio,3872.52
L14,2025-07-01,custo_pneus,11187.28
L14,2025-07-01,custo_tripulacao,66547.08
L14,2025-08-01,custo_combustivel,96226.25
L14,2025-08-01,custo_fixo_rateado,45866.68
L14,2025-08-01,custo_manutencao,27451.86
L14,2025-08-01,custo_pedagio,3872.52
L14,2025-08-01,custo_pneus,11187.28
L14,2025-08-01,custo_tripulacao,66547.08
L14,2025-09-01,custo_combustivel,93122.18
L14,2025-09-01,custo_fixo_rateado,45866.68
L14,2025-09-01,custo_manutencao,26566.32
L14,2025-09-01,custo_pedagio,3747.6
L14,2025-09-01,custo_pneus,10826.4
L14,2025-09-01,custo_tripulacao,64400.4
L14,2025-10-01,custo_combustivel,96226.25
L14,2025-10-01,custo_fixo_rateado,45866.68
L14,2025-10-01,custo_manutencao,27451.86
L14,2025-10-01,custo_pedagio,3872.52
L14,2025-10-01,custo_pneus,11187.28
L14,2025-10-01,custo_tripulacao,66547.08
L14,2025-11-01,custo_combustivel,93122.18
L14,2025-11-01,custo_fixo_rateado,45866.68
L14,2025-11-01,custo_manutencao,26566.32
L14,2025-11-01,custo_pedagio,3747.6
L14,2025-11-01,custo_pneus,10826.4
L14,2025-11-01,custo_tripulacao,64400.4
L14,2025-12-01,custo_combustivel,96226.25
L14,2025-12-01,custo_fixo_rateado,45866.68
L14,2025-12-01,custo_manutencao,27451.86
L14,2025-12-01,custo_pedagio,3872.52
L14,2025-12-01,custo_pneus,11187.28
L14,2025-12-01,custo_tripulacao,66547.08
L14,2026-01-01,custo_combustivel,96226.25
L14,2026-01-01,custo_fixo_rateado,45866.68
L14,2026-01-01,custo_manutencao,27451.86
L14,2026-01-01,custo_pedagio,3872.52
L14,2026-01-01,custo_pneus,11187.28
L14,2026-01-01,custo_tripulacao,66547.08
L14,2026-02-01,custo_combustivel,86914.04
L14,2026-02-01,custo_fixo_rateado,45866.68
L14,2026-02-01,custo_manutencao,24795.23
L14,2026-02-01,custo_pedagio,3497.76
L14,2026-02-01,custo_pneus,10104.64
L14,2026-02-01,custo_tripulacao,60107.04
L14,2026-03-01,custo_combustivel,96226.25
L14,2026-03-01,custo_fixo_rateado,45866.68
L14,2026-03-01,custo_manutencao,27451.86
L14,2026-03-01,custo_pedagio,3872.52
L14,2026-03-01,custo_pneus,11187.28
L14,2026-03-01,custo_tripulacao,66547.08
L14,2026-04-01,custo_combustivel,93122.18
L14,2026-04-01,custo_fixo_rateado,45866.68
L14,2026-04-01,custo_manutencao,26566.32
L14,2026-04-01,custo_pedagio,3747.6
L14,2026-04-01,custo_pneus,10826.4
L14,2026-04-01,custo_tripulacao,64400.4
L14,2026-05-01,custo_combustivel,96226.25
L14,2026-05-01,custo_fixo_rateado,45866.68
L14,2026-05-01,custo_manutencao,27451.86
L14,2026-05-01,custo_pedagio,3872.52
L14,2026-05-01,custo_pneus,11187.28
L14,2026-05-01,custo_tripulacao,66547.08
L14,2026-06-01,custo_combustivel,93122.18
L14,2026-06-01,custo_fixo_rateado,45866.68
L14,2026-06-01,custo_manutencao,26566.32
L14,2026-06-01,custo_pedagio,3747.6
L14,2026-06-01,custo_pneus,10826.4
L14,2026-06-01,custo_tripulacao,64400.4
L14,2026-07-01,custo_combustivel,96226.25
L14,2026-07-01,custo_fixo_rateado,45866.68
L14,2026-07-01,custo_manutencao,27451.86
L14,2026-07-01,custo_pedagio,3872.52
L14,2026-07-01,custo_pneus,11187.28
L14,2026-07-01,custo_tripulacao,66547.08
L14,2026-08-01,custo_combustivel,96226.25
L14,2026-08-01,custo_fixo_rateado,45866.68
L14,2026-08-01,custo_manutencao,27451.86
L14,2026-08-01,custo_pedagio,3872.52
L14,2026-08-01,custo_pneus,11187.28
L14,2026-08-01,custo_tripulacao,66547.08
L14,2026-09-01,custo_combustivel,93122.18
L14,2026-09-01,custo_fixo_rateado,45866.68
L14,2026-09-01,custo_manutencao,26566.32
L14,2026-09-01,custo_pedagio,3747.6
L14,2026-09-01,custo_pneus,10826.4
L14,2026-09-01,custo_tripulacao,64400.4
L15,2024-10-01,custo_combustivel,99276.65
L15,2024-10-01,custo_fixo_rateado,47320.67
L15,2024-10-01,custo_manutencao,28322.1
L15,2024-10-01,custo_pedagio,3995.28
L15,2024-10-01,custo_pneus,11541.92
L15,2024-10-01,custo_tripulacao,67930.92
L15,2024-11-01,custo_combustivel,96074.18
L15,2024-11-01,custo_fixo_rateado,47320.67
L15,2024-11-01,custo_manutencao,27408.48
L15,2024-11-01,custo_pedagio,3866.4
L15,2024-11-01,custo_pneus,11169.6
L15,2024-11-01,custo_tripulacao,65739.6
L15,2024-12-01,custo_combustivel,99276.65
L15,2024-12-01,custo_fixo_rateado,47320.67
L15,2024-12-01,custo_manutencao,28322.1
L15,2024-12-01,custo_pedagio,3995.28
L15,2024-12-01,custo_pneus,11541.92
L15,2024-12-01,custo_tripulacao,67930.92
L15,2025-01-01,custo_combustivel,99276.65
L15,2025-01-01,custo_fixo_rateado,47320.67
L15,2025-01-01,custo_manutencao,28322.1
L15,2025-01-01,custo_pedagio,3995.28
L15,2025-01-01,custo_pneus,11541.92
L15,2025-01-01,custo_tripulacao,67930.92
L15,2025-02-01,custo_combustivel,89669.24
L15,2025-02-01,custo_fixo_rateado,47320.67
L15,2025-02-01,custo_manutencao,25581.25
L15,2025-02-01,custo_pedagio,3608.64
L15,2025-02-01,custo_pneus,10424.96
L15,2025-02-01,custo_tripulacao,61356.96
L15,2025-03-01,custo_combustivel,99276.65
L15,2025-03-01,custo_fixo_rateado,47320.67
L15,2025-03-01,custo_manutencao,28322.1
L15,2025-03-01,custo_pedagio,3995.28
L15,2025-03-01,custo_pneus,11541.92
L15,2025-03-01,custo_tripulacao,67930.92
L15,2025-04-01,custo_combustivel,96074.18
L15,2025-04-01,custo_fixo_rateado,47320.67
L15,2025-04-01,custo_manutencao,27408.48
L15,2025-04-01,custo_pedagio,3866.4
L15,2025-04-01,custo_pneus,11169.6
L15,2025-04-01,custo_tripulacao,65739.6
L15,2025-05-01,custo_combustivel,99276.65
L15,2025-05-01,custo_fixo_rateado,47320.67
L15,2025-05-01,custo_manutencao,28322.1
L15,2025-05-01,custo_pedagio,3995.28
L15,2025-05-01,custo_pneus,11541.92
L15,2025-05-01,custo_tripulacao,67930.92
L15,2025-06-01,custo_combustivel,96074.18
L15,2025-06-01,custo_fixo_rateado,47320.67
L15,2025-06-01,custo_manutencao,27408.48
L15,2025-06-01,custo_pedagio,3866.4
L15,2025-06-01,custo_pneus,11169.6
L15,2025-06-01,custo_tripulacao,65739.6
L15,2025-07-01,custo_combustivel,99276.65
L15,2025-07-01,custo_fixo_rateado,47320.67
L15,2025-07-01,custo_manutencao,28322.1
L15,2025-07-01,custo_pedagio,3995.28
L15,2025-07-01,custo_pneus,11541.92
L15,2025-07-01,custo_tripulacao,67930.92
L15,2025-08-01,custo_combustivel,99276.65
L15,2025-08-01,custo_fixo_rateado,47320.67
L15,2025-08-01,custo_manutencao,28322.1
L15,2025-08-01,custo_pedagio,3995.28
L15,2025-08-01,custo_pneus,11541.92
L15,2025-08-01,custo_tripulacao,67930.92
L15,2025-09-01,custo_combustivel,96074.18
L15,2025-09-01,custo_fixo_rateado,47320.67
L15,2025-09-01,custo_manutencao,27408.48
L15,2025-09-01,custo_pedagio,3866.4
L15,2025-09-01,custo_pneus,11169.6
L15,2025-09-01,custo_tripulacao,65739.6
L15,2025-10-01,custo_combustivel,99276.65
L15,2025-10-01,custo_fixo_rateado,47320.67
L15,2025-10-01,custo_manutencao,28322.1
L15,2025-10-01,custo_pedagio,3995.28
L15,2025-10-01,custo_pneus,11541.92
L15,2025-10-01,custo_tripulacao,67930.92
L15,2025-11-01,custo_combustivel,96074.18
L15,2025-11-01,custo_fixo_rateado,47320.67
L15,2025-11-01,custo_manutencao,27408.48
L15,2025-11-01,custo_pedagio,3866.4
L15,2025-11-01,custo_pneus,11169.6
L15,2025-11-01,custo_tripulacao,65739.6
L15,2025-12-01,custo_combustivel,99276.65
L15,2025-12-01,custo_fixo_rateado,47320.67
L15,2025-12-01,custo_manutencao,28322.1
L15,2025-12-01,custo_pedagio,3995.28
L15,2025-12-01,custo_pneus,11541.92
L15,2025-12-01,custo_tripulacao,67930.92
L15,2026-01-01,custo_combustivel,99276.65
L15,2026-01-01,custo_fixo_rateado,47320.67
L15,2026-01-01,custo_manutencao,28322.1
L15,2026-01-01,custo_pedagio,3995.28
L15,2026-01-01,custo_pneus,11541.92
L15,2026-01-01,custo_tripulacao,67930.92
L15,2026-02-01,custo_combustivel,89669.24
L15,2026-02-01,custo_fixo_rateado,47320.67
L15,2026-02-01,custo_manutencao,25581.25
L15,2026-02-01,custo_pedagio,3608.64
L15,2026-02-01,custo_pneus,10424.96
L15,2026-02-01,custo_tripulacao,61356.96
L15,2026-03-01,custo_combustivel,99276.65
L15,2026-03-01,custo_fixo_rateado,47320.67
L15,2026-03-01,custo_manutencao,28322.1
L15,2026-03-01,custo_pedagio,3995.28
L15,2026-03-01,custo_pneus,11541.92
L15,2026-03-01,custo_tripulacao,67930.92
L15,2026-04-01,custo_combustivel,96074.18
L15,2026-04-01,custo_fixo_rateado,47320.67
L15,2026-04-01,custo_manutencao,27408.48
L15,2026-04-01,custo_pedagio,3866.4
L15,2026-04-01,custo_pneus,11169.6
L15,2026-04-01,custo_tripulacao,65739.6
L15,2026-05-01,custo_combustivel,99276.65
L15,2026-05-01,custo_fixo_rateado,47320.67
L15,2026-05-01,custo_manutencao,28322.1
L15,2026-05-01,custo_pedagio,3995.28
L15,2026-05-01,custo_pneus,11541.92
L15,2026-05-01,custo_tripulacao,67930.92
L15,2026-06-01,custo_combustivel,96074.18
L15,2026-06-01,custo_fixo_rateado,47320.67
L15,2026-06-01,custo_manutencao,27408.48
L15,2026-06-01,custo_pedagio,3866.4
L15,2026-06-01,custo_pneus,11169.6
L15,2026-06-01,custo_tripulacao,65739.6
L15,2026-07-01,custo_combustivel,99276.65
L15,2026-07-01,custo_fixo_rateado,47320.67
L15,2026-07-01,custo_manutencao,28322.1
L15,2026-07-01,custo_pedagio,3995.28
L15,2026-07-01,custo_pneus,11541.92
L15,2026-07-01,custo_tripulacao,67930.92
L15,2026-08-01,custo_combustivel,99276.65
L15,2026-08-01,custo_fixo_rateado,47320.67
L15,2026-08-01,custo_manutencao,28322.1
L15,2026-08-01,custo_pedagio,3995.28
L15,2026-08-01,custo_pneus,11541.92
L15,2026-08-01,custo_tripulacao,67930.92
L15,2026-09-01,custo_combustivel,96074.18
L15,2026-09-01,custo_fixo_rateado,47320.67
L15,2026-09-01,custo_manutencao,27408.48
L15,2026-09-01,custo_pedagio,3866.4
L15,2026-09-01,custo_pneus,11169.6
L15,2026-09-01,custo_tripulacao,65739.6
L16,2024-10-01,custo_combustivel,49886.75
L16,2024-10-01,custo_fixo_rateado,25940.45
L16,2024-10-01,custo_manutencao,18348.59
L16,2024-10-01,custo_pedagio,243.35
L16,2024-10-01,custo_pneus,6327.1
L16,2024-10-01,custo_tripulacao,36175.76
L16,2024-11-01,custo_combustivel,48277.5
L16,2024-11-01,custo_fixo_rateado,25940.45
L16,2024-11-01,custo_manutencao,17756.7
L16,2024-11-01,custo_pedagio,235.5
L16,2024-11-01,custo_pneus,6123.0
L16,2024-11-01,custo_tripulacao,35008.8
L16,2024-12-01,custo_combustivel,49886.75
L16,2024-12-01,custo_fixo_rateado,25940.45
L16,2024-12-01,custo_manutencao,18348.59
L16,2024-12-01,custo_pedagio,243.35
L16,2024-12-01,custo_pneus,6327.1
L16,2024-12-01,custo_tripulacao,36175.76
L16,2025-01-01,custo_combustivel,49886.75
L16,2025-01-01,custo_fixo_rateado,25940.45
L16,2025-01-01,custo_manutencao,18348.59
L16,2025-01-01,custo_pedagio,243.35
L16,2025-01-01,custo_pneus,6327.1
L16,2025-01-01,custo_tripulacao,36175.76
L16,2025-02-01,custo_combustivel,45059.0
L16,2025-02-01,custo_fixo_rateado,25940.45
L16,2025-02-01,custo_manutencao,16572.92
L16,2025-02-01,custo_pedagio,219.8
L16,2025-02-01,custo_pneus,5714.8
L16,2025-02-01,custo_tripulacao,32674.88
L16,2025-03-01,custo_combustivel,49886.75
L16,2025-03-01,custo_fixo_rateado,25940.45
L16,2025-03-01,custo_manutencao,18348.59
L16,2025-03-01,custo_pedagio,243.35
L16,2025-03-01,custo_pneus,6327.1
L16,2025-03-01,custo_tripulacao,36175.76
L16,2025-04-01,custo_combustivel,48277.5
L16,2025-04-01,custo_fixo_rateado,25940.45
L16,2025-04-01,custo_manutencao,17756.7
L16,2025-04-01,custo_pedagio,235.5
L16,2025-04-01,custo_pneus,6123.0
L16,2025-04-01,custo_tripulacao,35008.8
L16,2025-05-01,custo_combustivel,49886.75
L16,2025-05-01,custo_fixo_rateado,25940.45
L16,2025-05-01,custo_manutencao,18348.59
L16,2025-05-01,custo_pedagio,243.35
L16,2025-05-01,custo_pneus,6327.1
L16,2025-05-01,custo_tripulacao,36175.76
L16,2025-06-01,custo_combustivel,48277.5
L16,2025-06-01,custo_fixo_rateado,25940.45
L16,2025-06-01,custo_manutencao,17756.7
L16,2025-06-01,custo_pedagio,235.5
L16,2025-06-01,custo_pneus,6123.0
L16,2025-06-01,custo_tripulacao,35008.8
L16,2025-07-01,custo_combustivel,49886.75
L16,2025-07-01,custo_fixo_rateado,25940.45
L16,2025-07-01,custo_manutencao,18348.59
L16,2025-07-01,custo_pedagio,243.35
L16,2025-07-01,custo_pneus,6327.1
L16,2025-07-01,custo_tripulacao,36175.76
L16,2025-08-01,custo_combustivel,49886.75
L16,2025-08-01,custo_fixo_rateado,25940.45
L16,2025-08-01,custo_manutencao,18348.59
L16,2025-08-01,custo_pedagio,243.35
L16,2025-08-01,custo_pneus,6327.1
L16,2025-08-01,custo_tripulacao,36175.76
L16,2025-09-01,custo_combustivel,48277.5
L16,2025-09-01,custo_fixo_rateado,25940.45
L16,2025-09-01,custo_manutencao,17756.7
L16,2025-09-01,custo_pedagio,235.5
L16,2025-09-01,custo_pneus,6123.0
L16,2025-09-01,custo_tripulacao,35008.8
L16,2025-10-01,custo_combustivel,49886.75
L16,2025-10-01,custo_fixo_rateado,25940.45
L16,2025-10-01,custo_manutencao,18348.59
L16,2025-10-01,custo_pedagio,243.35
L16,2025-10-01,custo_pneus,6327.1
L16,2025-10-01,custo_tripulacao,36175.76
L16,2025-11-01,custo_combustivel,48277.5
L16,2025-11-01,custo_fixo_rateado,25940.45
L16,2025-11-01,custo_manutencao,17756.7
L16,2025-11-01,custo_pedagio,235.5
L16,2025-11-01,custo_pneus,6123.0
L16,2025-11-01,custo_tripulacao,35008.8
L16,2025-12-01,custo_combustivel,49886.75
L16,2025-12-01,custo_fixo_rateado,25940.45
L16,2025-12-01,custo_manutencao,18348.59
L16,2025-12-01,custo_pedagio,243.35
L16,2025-12-01,custo_pneus,6327.1
L16,2025-12-01,custo_tripulacao,36175.76
L16,2026-01-01,custo_combustivel,49886.75
L16,2026-01-01,custo_fixo_rateado,25940.45
L16,2026-01-01,custo_manutencao,18348.59
L16,2026-01-01,custo_pedagio,243.35
L16,2026-01-01,custo_pneus,6327.1
L16,2026-01-01,custo_tripulacao,36175.76
L16,2026-02-01,custo_combustivel,45059.0
L16,2026-02-01,custo_fixo_rateado,25940.45
L16,2026-02-01,custo_manutencao,16572.92
L16,2026-02-01,custo_pedagio,219.8
L16,2026-02-01,custo_pneus,5714.8
L16,2026-02-01,custo_tripulacao,32674.88
L16,2026-03-01,custo_combustivel,49886.75
L16,2026-03-01,custo_fixo_rateado,25940.45
L16,2026-03-01,custo_manutencao,18348.59
L16,2026-03-01,custo_pedagio,243.35
L16,2026-03-01,custo_pneus,6327.1
L16,2026-03-01,custo_tripulacao,36175.76
L16,2026-04-01,custo_combustivel,48277.5
L16,2026-04-01,custo_fixo_rateado,25940.45
L16,2026-04-01,custo_manutencao,17756.7
L16,2026-04-01,custo_pedagio,235.5
L16,2026-04-01,custo_pneus,6123.0
L16,2026-04-01,custo_tripulacao,35008.8
L16,2026-05-01,custo_combustivel,49886.75
L16,2026-05-01,custo_fixo_rateado,25940.45
L16,2026-05-01,custo_manutencao,18348.59
L16,2026-05-01,custo_pedagio,243.35
L16,2026-05-01,custo_pneus,6327.1
L16,2026-05-01,custo_tripulacao,36175.76
L16,2026-06-01,custo_combustivel,48277.5
L16,2026-06-01,custo_fixo_rateado,25940.45
L16,2026-06-01,custo_manutencao,17756.7
L16,2026-06-01,custo_pedagio,235.5
L16,2026-06-01,custo_pneus,6123.0
L16,2026-06-01,custo_tripulacao,35008.8
L16,2026-07-01,custo_combustivel,49886.75
L16,2026-07-01,custo_fixo_rateado,25940.45
L16,2026-07-01,custo_manutencao,18348.59
L16,2026-07-01,custo_pedagio,243.35
L16,2026-07-01,custo_pneus,6327.1
L16,2026-07-01,custo_tripulacao,36175.76
L16,2026-08-01,custo_combustivel,49886.75
L16,2026-08-01,custo_fixo_rateado,25940.45
L16,2026-08-01,custo_manutencao,18348.59
L16,2026-08-01,custo_pedagio,243.35
L16,2026-08-01,custo_pneus,6327.1
L16,2026-08-01,custo_tripulacao,36175.76
L16,2026-09-01,custo_combustivel,48277.5
L16,2026-09-01,custo_fixo_rateado,25940.45
L16,2026-09-01,custo_manutencao,17756.7
L16,2026-09-01,custo_pedagio,235.5
L16,2026-09-01,custo_pneus,6123.0
L16,2026-09-01,custo_tripulacao,35008.8
L17,2024-10-01,custo_combustivel,55877.78
L17,2024-10-01,custo_fixo_rateado,26634.4
L17,2024-10-01,custo_manutencao,18839.44
L17,2024-10-01,custo_pedagio,249.86
L17,2024-10-01,custo_pneus,6496.36
L17,2024-10-01,custo_tripulacao,36848.46
L17,2024-11-01,custo_combustivel,54075.27
L17,2024-11-01,custo_fixo_rateado,26634.4
L17,2024-11-01,custo_manutencao,18231.72
L17,2024-11-01,custo_pedagio,241.8
L17,2024-11-01,custo_pneus,6286.8
L17,2024-11-01,custo_tripulacao,35659.8
L17,2024-12-01,custo_combustivel,55877.78
L17,2024-12-01,custo_fixo_rateado,26634.4
L17,2024-12-01,custo_manutencao,18839.44
L17,2024-12-01,custo_pedagio,249.86
L17,2024-12-01,custo_pneus,6496.36
L17,2024-12-01,custo_tripulacao,36848.46
L17,2025-01-01,custo_combustivel,55877.78
L17,2025-01-01,custo_fixo_rateado,26634.4
L17,2025-01-01,custo_manutencao,18839.44
L17,2025-01-01,custo_pedagio,249.86
L17,2025-01-01,custo_pneus,6496.36
L17,2025-01-01,custo_tripulacao,36848.46
L17,2025-02-01,custo_combustivel,50470.25
L17,2025-02-01,custo_fixo_rateado,26634.4
L17,2025-02-01,custo_manutencao,17016.27
L17,2025-02-01,custo_pedagio,225.68
L17,2025-02-01,custo_pneus,5867.68
L17,2025-02-01,custo_tripulacao,33282.48
L17,2025-03-01,custo_combustivel,55877.78
L17,2025-03-01,custo_fixo_rateado,26634.4
L17,2025-03-01,custo_manutencao,18839.44
L17,2025-03-01,custo_pedagio,249.86
L17,2025-03-01,custo_pneus,6496.36
L17,2025-03-01,custo_tripulacao,36848.46
L17,2025-04-01,custo_combustivel,54075.27
L17,2025-04-01,custo_fixo_rateado,26634.4
L17,2025-04-01,custo_manutencao,18231.72
L17,2025-04-01,custo_pedagio,241.8
L17,2025-04-01,custo_pneus,6286.8
L17,2025-04-01,custo_tripulacao,35659.8
L17,2025-05-01,custo_combustivel,55877.78
L17,2025-05-01,custo_fixo_rateado,26634.4
L17,2025-05-01,custo_manutencao,18839.44
L17,2025-05-01,custo_pedagio,249.86
L17,2025-05-01,custo_pneus,6496.36
L17,2025-05-01,custo_tripulacao,36848.46
L17,2025-06-01,custo_combustivel,54075.27
L17,2025-06-01,custo_fixo_rateado,26634.4
L17,2025-06-01,custo_manutencao,18231.72
L17,2025-06-01,custo_pedagio,241.8
L17,2025-06-01,custo_pneus,6286.8
L17,2025-06-01,custo_tripulacao,35659.8
L17,2025-07-01,custo_combustivel,55877.78
L17,2025-07-01,custo_fixo_rateado,26634.4
L17,2025-07-01,custo_manutencao,18839.44
L17,2025-07-01,custo_pedagio,249.86
L17,2025-07-01,custo_pneus,6496.36
L17,2025-07-01,custo_tripulacao,36848.46
L17,2025-08-01,custo_combustivel,55877.78
L17,2025-08-01,custo_fixo_rateado,26634.4
L17,2025-08-01,custo_manutencao,18839.44
L17,2025-08-01,custo_pedagio,249.86
L17,2025-08-01,custo_pneus,6496.36
L17,2025-08-01,custo_tripulacao,36848.46
L17,2025-09-01,custo_combustivel,54075.27
L17,2025-09-01,custo_fixo_rateado,26634.4
L17,2025-09-01,custo_manutencao,18231.72
L17,2025-09-01,custo_pedagio,241.8
L17,2025-09-01,custo_pneus,6286.8
L17,2025-09-01,custo_tripulacao,35659.8
L17,2025-10-01,custo_combustivel,55877.78
L17,2025-10-01,custo_fixo_rateado,26634.4
L17,2025-10-01,custo_manutencao,18839.44
L17,2025-10-01,custo_pedagio,249.86
